fid,cat,value,area (m^2),prop_of_sink_minedmean,_ELEVmean,_ELEVFILLEDmean
"394","397",1,3902.64297191886,0,349.860212277143,350.438751220703
"395","399",1,100.065891050792,0,389.95361328125,390.108795166016
"396","400",1,400.271293953061,0,353.431739807129,353.564636230469
"397","401",1,1400.95027687663,0,359.286627633231,359.55990600586
"398","387",1,5003.34963163675,0,291.882055053711,292.407012939454
"399","403",1,100.067919968453,0,365.062072753906,365.168365478516
"400","402",1,1100.72491579654,0,400.184847745028,400.723602294922
"401","405",1,500.343402193161,0,436.093518066406,436.255828857422
"402","406",1,100.066522617766,1,365.223693847656,365.614349365234
"403","407",1,800.544615252584,0,385.244445800781,385.547821044922
"404","408",1,100.068129865802,0,388.592468261719,388.611450195313
"405","410",1,100.068137056311,0,388.704376220703,388.716064453125
"406","411",1,300.199612435885,1,352.777455647786,353.247802734375
"407","409",1,1000.65921800799,0,413.529605102539,414.120239257813
"408","412",1,300.204861746286,0,410.510050455729,410.585205078125
"409","413",1,700.477788926859,0,407.24520438058,407.370300292969
"410","414",1,100.066555472265,0,334.507720947266,334.570190429688
"411","415",1,100.067995716759,0,388.380920410156,388.495208740234
"412","416",1,100.067999090068,0,388.699462890625,388.723205566406
"413","417",1,100.066449258127,0,365.67138671875,365.703735351563
"414","418",1,200.133260410745,0,324.071533203125,324.225494384766
"415","419",1,1000.68423927232,0,448.145779418945,448.397399902344
"416","420",1,100.067018807051,0,303.638885498047,303.777893066406
"417","421",1,900.603244898666,0,303.127078586155,303.777893066406
"418","404",1,63142.2329524487,0,295.651408973851,297.964782714844
"419","422",1,400.264612227853,0,484.680084228516,484.889709472656
"420","424",1,1400.92831525876,0,541,541
"421","425",1,300.199403377483,0,447.785736083984,448.235717773438
"422","426",1,300.199491290783,0,448.818328857422,449.727600097656
"423","427",1,1300.86749099632,0,351.538461538462,351.538461538462
"424","429",1,1400.94003592088,0,400.571428571429,400.571428571429
"425","430",1,1400.94573368569,0,519.5,519.5
"426","431",1,200.135230971617,0,461.425018310547,461.534912109375
"427","432",1,500.339530901983,0,559.228674316406,560.47705078125
"428","433",1,1300.88340924639,0,511.538461538462,511.538461538462
"429","434",1,400.272718485037,0,560.179718017578,560.740234375
"430","435",1,1400.95690212044,0,509.785714285714,509.785714285714
"431","437",1,700.479592520103,0,484.446315220424,485.214508056641
"432","436",1,1100.75112026732,0,426.560102982955,427.640289306641
"433","438",1,100.067861211544,0,572.710021972656,572.749084472656
"434","423",1,7304.89587428991,0,313.93483368338,316.360534667969
"435","439",1,400.268402730406,0,316.163459777832,316.551605224609
"436","440",1,500.341497136396,0,433.657934570312,433.803833007813
